time index	time	patch trace ID	Label	Row	Col	ROI number	Patch Area	Patch Major Axis	Patch Minor Axis	Patch Eccentricity	Patch Angle	Patch Perimeter	Patch Convex Area	Patch Solidity	Patch Compactness	Patch DistBorder	Patch DistCenter	Patch MeanIRaw_ch1	Patch Local BG_ch1	Patch MeanI_ch1	Patch StdevI_ch1	Patch MaxI_ch1	Patch E_ch1	Patch Integrated Intensity_ch1	Patch MeanIRaw_ch2	Patch Local BG_ch2	Patch MeanI_ch2	Patch StdevI_ch2	Patch MaxI_ch2	Patch E_ch2	Patch Integrated Intensity_ch2	Patch MeanIRaw_ch3	Patch Local BG_ch3	Patch MeanI_ch3	Patch StdevI_ch3	Patch MaxI_ch3	Patch E_ch3	Patch Integrated Intensity_ch3	Patch MeanIRaw_ch4	Patch Local BG_ch4	Patch MeanI_ch4	Patch StdevI_ch4	Patch MaxI_ch4	Patch E_ch4	Patch Integrated Intensity_ch4	Patch MeanIRaw_ch5	Patch Local BG_ch5	Patch MeanI_ch5	Patch StdevI_ch5	Patch MaxI_ch5	Patch E_ch5	Patch Integrated Intensity_ch5	Patch Pearson_ch1vs2	Patch Pearson_ch1vs3	Patch Pearson_ch1vs4	Patch Pearson_ch1vs5	Patch Pearson_ch2vs3	Patch Pearson_ch2vs4	Patch Pearson_ch2vs5	Patch Pearson_ch3vs4	Patch Pearson_ch3vs5	Patch Pearson_ch4vs5	Patch Velocity	Patch Velocity Leading Edge	Patch Velocity Trailing Edge	Patch Angle of Movement	Patch Area Growth	Patch Length Growth	Patch Delta Intensity_ch1	Patch Delta Integrated Intensity_ch1	Patch Delta Intensity_ch2	Patch Delta Integrated Intensity_ch2	Patch Delta Intensity_ch3	Patch Delta Integrated Intensity_ch3	Patch Delta Intensity_ch4	Patch Delta Integrated Intensity_ch4	Patch Delta Intensity_ch5	Patch Delta Integrated Intensity_ch5	Trace Lifetime (timepoints)	Trace Average Velocity	Trace Average Velocity Leading	Trace Average Velocity Trailing	Trace Average Angle of Movement	Trace Average Patch Area Growth	Trace Average Patch Length Growth	Trace Average Patch Delta Intensity_ch1	Trace Average Patch Delta Integrated Intensity_ch1	Trace Cumulated integrated intensity_ch1	Trace Average Patch Delta Intensity_ch2	Trace Average Patch Delta Integrated Intensity_ch2	Trace Cumulated integrated intensity_ch2	Trace Average Patch Delta Intensity_ch3	Trace Average Patch Delta Integrated Intensity_ch3	Trace Cumulated integrated intensity_ch3	Trace Average Patch Delta Intensity_ch4	Trace Average Patch Delta Integrated Intensity_ch4	Trace Cumulated integrated intensity_ch4	Trace Average Patch Delta Intensity_ch5	Trace Average Patch Delta Integrated Intensity_ch5	Trace Cumulated integrated intensity_ch5	Patch Path Length	Patch Displacement	Patch Trace Directional Persistence	ROI Number	ROI Area	ROI Perimeter	ROI Major Axis	ROI Minor Axis	ROI Center row	ROI Center col	ROI Eccentricity	ROI Solidity	ROI Convex Area	ROI Compactness	ROI MeanI_ch1	ROI MeanI_ch2	ROI MeanI_ch3	ROI MeanI_ch4	ROI MeanI_I ch5	ROI Corr ch1 vs 2	ROI Corr ch1 vs 3	ROI Corr ch1 vs 4	ROI Corr ch1 vs 5	ROI Corr ch2 vs 3	ROI Corr ch2 vs 4	ROI Corr ch2 vs 5	ROI Corr ch3 vs 4	ROI Corr ch3 vs 5	ROI Corr ch4 vs 5	NumPatches	PatchPop Perc. Area 	PatchPop Av. Area	PatchPop Av. Length	PatchPop Av. Min. Axis	PatchPop Av. Eccentricity	PatchPop Av. Angle	PatchPop Stdev Angle	PatchPop Av. Perimeter	PatchPop Av. Convex Area	PatchPop Av. Solidity	PatchPop Av. Compactness	PatchPop Av. Dist. Border	PatchPopMean Av. Dist. Center	PatchPop Av. MeanI_ch1	PatchPop Stdev MeanI_ch1	PatchPop Av. MaxI_ch1	PatchPop Av. MeanI_ch2	PatchPop Stdev MeanI_ch2	PatchPop Av. MaxI_ch2	PatchPop Av. MeanI_ch3	PatchPop Stdev MeanI_ch3	PatchPop Av. MaxI_ch3	PatchPop Av. MeanI_ch4	PatchPop Stdev MeanI_ch4	PatchPop Av. MaxI_ch4	PatchPop Av. MeanI_ch5	PatchPop Stdev MeanI_ch5	PatchPop Av. MaxI_ch5	PatchPop MeanI_ch1	PatchPop MeanI_ch2	PatchPop MeanI_ch3	PatchPop MeanI_ch4	PatchPop MeanI_ch5	PatchPop Corr ch1 vs 2	PatchPop Corr ch1 vs 3	PatchPop Corr ch1 vs 4	PatchPop Corr ch1 vs 5	PatchPop Corr ch2 vs 3	PatchPop Corr ch2 vs 4	PatchPop Corr ch2 vs 5	PatchPop Corr ch3 vs 4	PatchPop Corr ch3 vs 5	PatchPop Corr ch4 vs 5	PatchPop MeanICorr ch1 vs 2	PatchPop MeanICorr ch1 vs 3	PatchPop MeanICorr ch1 vs 4	PatchPop MeanICorr ch1 vs 5	PatchPop MeanICorr ch2 vs 3	PatchPop MeanICorr ch2 vs 4	PatchPop MeanICorr ch2 vs 5	PatchPop MeanICorr ch3 vs 4	PatchPop MeanICorr ch3 vs 5	PatchPop MeanICorr ch4 vs 5	ROI Velocity	ROI trace ID	Averaged Roi Size	Average Roi Velocity	Roi Path Length	Roi Displacement	Directional Persistence	ROI Cell Area	ROI Talin MeanI	ROI Talin IntegI
4	1204424.5	75	36	372.741943	410.903229	1	1.309451	1.084243	0.383306	0.646476	-19	4.831883	0.971528	0.741935	1.191151	3.301287	22.898727	161.032258	0	161.032258	108.291423	468	1155684	4992	10.290323	0	10.290323	13.362119	52	8639	319																						0.152124										0.000778	0.000685	0.001532	158.691914	-0.506884	-0.232018	-23.716469	-2383	9.709677	61							5	0.000602	0.000713	0.001495	151.873882	0.084481	0.150712	-37.808772	-292.5	13845	-4	-20	1621			0			0			0	0.683209	0.353829	0.517892	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	76	37	377.066681	603.599976	1	0.633605	0.663192	0.2904	0.562118	-78	2.803355	0.359043	0.566667	0.993491	2.046642	21.136724	153.333333	0	153.333333	72.170103	295	425586	2300	23.866667	0	23.866667	23.942988	86	16570	358																						0.483502										0.000395	0.000685	0	62.447365	-0.253442	-0.150524	-1.111111	-930	-8.644445	-221							10	0.000639	0.001293	0.000732	135.701859	0.152065	0.08214	7.111515	370.6	14548	-6.427475	5.2	1904			0			0			0	1.71938	0.449195	0.261254	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	41	39	392.117645	588.411743	1	0.718086	0.662295	0.341723	0.484033	-76	2.803355	0.464644	0.647059	0.933222	2.395832	20.296221	172.352941	0	172.352941	112.20625	391	706438	2930	14.176471	0	14.176471	18.331105	59	8793	241																						0.26381																										5	0.000511	0.00114	0.001422	-95.785911	0.105601	0.05882	3.123949	452.75	8734	-2.170168	20.25	839			0			0			0	0.613289	0.460492	0.750857	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	43	40	403.399994	582.200012	1	0.211202	0.318397	0.183827	0.42265	72	1.280418	0.063361	0.3	0.785956	2.040808	20.982061	160	0	160	75.056645	267	150534	800	15.4	0	15.4	24.815318	57	3649	77																						0.120802										0.000744	0.001532	0.000685	-35.363802	0.084481	0.092652	0.428571	323	-9.4	-35							8	0.00085	0.000862	0.001186	-100.978177	-0.018103	-0.040273	13.114286	-35.571429	6420	-0.414286	-7.857143	594			0			0			0	1.78561	1.172214	0.656478	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	118	41	419	387.5	1	0.084481	0.205525	0	1	90	0	0	0	0	1.660176	31.837126	162	0	162	60.811183	205	56186	324	62	0	62	60.811183	105	11386	124																						-1										0.001257	0.002166	0.000685	162.55316	0.760326	0.380287	17.05	3257	-43.3	250							10	0.001095	0.002016	0.001262	150.849275	0.075094	0.039951	16.635802	587.444444	75115	-3.783951	42.111111	11125			0			0			0	2.9567	1.698567	0.574481	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	78	42	423.285706	565.571411	1	0.295683	0.427016	0.195811	0.541444	8	1.775732	0.105601	0.357143	0.921212	1.984833	22.309269	143.857143	0	143.857143	63.75063	265	169249	1007	18.428571	0	18.428571	22.853571	62	5511	129																						0.017666										0.000561	0.000685	0.002166	163.779261	0.126721	-0.005816	19.042857	622	2.371429	79							13	0.001025	0.001513	0.001309	-161.227715	-0.012672	-0.011287	7.14	-19.2	18166	-0.22	-4.7	2154			0			0			0	3.475299	1.9359	0.557046	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	95	43	426.531921	390.148926	1	1.985297	1.045206	0.622438	0.404483	-50	5.074402	1.605134	0.808511	1.015938	2.498758	32.340683	207.12766	0	207.12766	133.306873	586	2833841	9735	24.042553	0	24.042553	23.553784	92	52688	1130																						0.232913										0.00082	0.002166	0.000685	-101.176067	-0.295683	-0.134838	12.29734	-958	-5.492553	-388							6	0.001208	0.002721	0.00125	-152.460839	-0.067585	-0.04186	9.30303	-223	29993	-4.212121	-63.4	3666			0			0			0	1.811403	0.231778	0.127955	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	97	44	432.107147	403.642853	1	1.18273	0.722019	0.530944	0.26464	-22	3.962514	0.929288	0.785714	1.027834	3.308949	31.001276	251.714286	0	251.714286	157.927048	513	2447488	7048	23.214286	0	23.214286	19.771579	67	25644	650																						0.453022										0.001191	0	0.001938	-34.165469	0.211202	0.28237	-91.380953	-1757	-8.214286	-155							4	0.00067	0.000542	0.001654	-44.586879	0.211202	0.28237	-91.380953	-1757	15531	-8.214286	-155	1482			0			0			0	0.44686	0.442148	0.989454	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	98	45	430.5	553.5	1	0.168961	0.205525	0.205525	0	90	1.074894	0.04224	0.25	0.737678	1.624815	22.592293	135.75	0	135.75	55.307474	207	82889	543	15.75	0	15.75	8.616844	22	1215	63																						-0.926925																										3	0.0007	0.002318	0.001311	135.790774	-0.02112	-0.056436	4.775	-44	4708	-1.425	-15	556			0			0			0	0.419999	0.324964	0.773724	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	47	46	436	399.846161	1	0.549125	0.609245	0.413154	0.321859	64	2.88762	0.401283	0.730769	1.099258	2.205706	32.118061	174.076923	0	174.076923	132.430146	559	604389	2263	11.692308	0	11.692308	11.040717	36	3240	152																						0.026064																										5	0.001409	0.003295	0.001179	-90.719763	-0.528004	-0.117881	-10.544261	-2840.25	51288	-4.144383	-407.25	5374			0			0			0	1.690208	0.825074	0.48815	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	63	48	456.142853	502.964294	1	1.18273	0.864819	0.428656	0.50434	-23	3.962514	0.844807	0.714286	1.027834	2.108366	26.360342	216.107143	0	216.107143	178.21966	701	2165245	6051	25.178571	0	25.178571	22.586547	76	31525	705																						0.442227										0.000443	0.001532	0.000685	166.578664	0.295683	0.135209	-41.507143	60	-6.064285	-36							8	0.000952	0.001863	0.000905	-165.284887	-0.090515	-0.061792	1.058271	-323.285714	30160	0.488722	-20.714286	3265			0			0			0	2.000088	0.696976	0.348472	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	110	49	456.959198	418.183685	1	2.069777	1.306549	0.519287	0.60255	-59	5.401186	1.689614	0.816327	1.059064	2.748279	32.858269	239.836735	0	239.836735	182.901994	656	4424312	11752	60.938776	0	60.938776	50.599905	173	304860	2986																						0.435177										0.000394	0.000766	0.000685	-53.814459													8	0.00111	0.002164	0.001431	111.494601	-0.408324	-0.179083	23.602507	-1398.666667	35032	4.591439	103	6875			0			0			0	1.867195	0.599582	0.321114	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	82	51	456.5	465.5	1	0.168961	0.205525	0.205525	0	90	1.074894	0.04224	0.25	0.737678	1.624815	28.106665	175.5	0	175.5	105.926075	329	156862	702	32	0	32	54.301627	113	12942	128																						-0.439734																										4	0.000797	0.001825	0.001599	-6.805427	-0.309763	-0.219556	-0.641026	-1303.666667	16698	4.974359	-105.333333	2190			0			0			0	0.717518	0.623328	0.868729	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	55	52	458.625	430.458344	1	1.013769	0.894145	0.375419	0.580137	-66	3.793984	0.760326	0.75	1.06297	2.195371	31.715412	167.208333	0	167.208333	89.84188	357	856653	4013	29.416667	0	29.416667	27.183621	126	37764	706																						0.459753										0.000424	0.000685	0	-70.345575	0	-0.033683	-21.291666	-511	-8.125	-195							11	0.000936	0.001685	0.00115	24.610102	-0.084481	-0.076298	11.104464	-219.75	21963	2.457738	-25.125	3926			0			0			0	2.905768	0.912216	0.313933	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	62	53	461.625	493	1	1.013769	1.07618	0.326201	0.69689	-26	4.542093	0.802567	0.791667	1.27257	2.287616	27.713713	180.708333	0	180.708333	97.963826	410	1004461	4337	18	0	18	22.581254	87	19504	432																						0.068043										0.000737	0.000484	0.001028	-176.52306													14	0.001007	0.001243	0.001518	-158.664712	-0.072961	-0.053107	12.995577	-96.272727	53309	1.625282	9.545455	5520			0			0			0	3.847824	1.774087	0.461062	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	100	54	461.105255	400.947357	1	0.802567	0.644279	0.400738	0.378005	-38	3.17741	0.528004	0.657895	1.000525	2.250057	35.723534	182.631579	0	182.631579	74.174127	320	732764	3470	22.578947	0	22.578947	16.028848	61	14311	429																						0.352281										0.000549	0.002055	0.00137	-66.201063	-0.211202	-0.153551	-3.203008	-958	20.206767	170							7	0.000865	0.001961	0.00078	-119.902907	0.02816	0.012529	4.427083	169.666667	21299	-0.850695	2.333333	3477			0			0			0	1.556477	0.575737	0.369897	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	65	55	461.730774	487.115387	1	1.098249	0.810593	0.446367	0.449332	61	3.672724	0.823687	0.75	0.988628	2.163922	27.940636	154.615385	0	154.615385	102.228793	396	882822	4020	8.461538	0	8.461538	11.638662	49	5248	220																						0.111098										0.00162	0.006851	0.003689	117.562882	0.295683	0.581119	-14.736597	596	2.72028	149							8	0.001055	0.002966	0.00165	-111.379691	0.092929	0.046318	-0.969678	358.2	24346	4.859008	158.2	2779			0			0			0	1.979912	0.387355	0.195642	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	112	56	463.586212	408.965515	1	1.22497	0.778593	0.517427	0.335433	-39	3.962514	0.865927	0.706897	1.009957	2.295298	35.086174	209.655172	0	209.655172	137.937169	551	1807450	6080	29.724138	0	29.724138	31.130941	140	52758	862																						0.605099										0.000457	0.001532	0.000343	124.148383													7	0.000761	0.002853	0.001914	119.993168	0.137281	0.09794	4.922213	831	34522	1.511728	52.25	5023			0			0			0	1.27826	0.943039	0.737752	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
4	1204424.5	64	57	462.833344	413.666656	1	0.253442	0.313944	0.274033	0.127128	-63	1.485943	0.105601	0.416667	0.832641	2.083877	34.38092	247.166667	0	247.166667	210.00992	586	587069	1483	48.666667	0	48.666667	45.60117	111	24608	292																						0.897164										0.001322	0.005351	0.002825	-125.538006	1.943057	1.101015	-24.608975	10090	-13.820513	1520							12	0.001192	0.002854	0.002036	-172.357451	0.078446	0.007228	-1.015734	788.285714	55387	-3.577354	35.285714	9786			0			0			0	3.892595	1.321954	0.339608	1	2411.164063	222.858536	33.584206	23.648073	328	513	0.295857	1.112426	2682.241211	1.280298	17.472391	5.225903				0.230526										49	1.652009	0.812911	0.66433	0.343973	0.46775	-0.897959	56.28545	2.988244	0.577141	0.575569	0.92663	2.337549	27.150745	179.730741	27.617081	392.326531	22.735831	11.449141	68.040816										184.231176	23.975609				0.20537										0.441358										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
5	1504391.4	101	1	195.933334	556	1	1.900816	0.998047	0.605067	0.393749	24	4.953142	1.520653	0.8	1.013458	2.568683	28.38913	179.155556	0	179.155556	96.345249	440	1852778	8062	20.6	0	20.6	25.733247	113	48233	927																						-0.118072										0.000474	0.001938	0.000969	90.569152	0.971528	0.440624	-10.405556	3413	2.929412	673							11	0.000657	0.000956	0.001363	126.257031	-0.0264	-0.018633	-5.404605	-213.625	72990	0.949718	1.75	8476			0			0			0	1.794087	0.879821	0.490401	1	2444.322754	219.818832	33.961674	23.643114	327	513	0.30383	1.100031	2688.831543	1.25424	15.648504	4.895415				0.190177										43	1.503448	0.854631	0.729874	0.348025	0.509216	-9.372093	53.597718	3.17655	0.646376	0.621498	0.964316	2.441849	27.787594	168.019056	30.363842	371.953488	21.767625	9.05465	68.767442										167.995402	21.221839				0.139831										0.395843										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
5	1504391.4	5	2	198.888885	510.333344	1	0.380163	0.512668	0.232883	0.545743	18	2.065522	0.190082	0.5	0.945017	2.342451	26.399109	157.333333	0	157.333333	61.834456	253	253372	1416	16.777778	0	16.777778	17.555468	53	4999	151																						-0.71524										0.001158	0.000685	0.001532	39.12994	-0.168961	-0.194271	-43.933333	-849	0.222222	-66							7	0.001006	0.001112	0.00186	66.464002	-0.04928	-0.023528	-5.363889	-196.666667	18643	1.125	-6.333333	2519			0			0			0	1.811477	0.645032	0.356081	1	2444.322754	219.818832	33.961674	23.643114	327	513	0.30383	1.100031	2688.831543	1.25424	15.648504	4.895415				0.190177										43	1.503448	0.854631	0.729874	0.348025	0.509216	-9.372093	53.597718	3.17655	0.646376	0.621498	0.964316	2.441849	27.787594	168.019056	30.363842	371.953488	21.767625	9.05465	68.767442										167.995402	21.221839				0.139831										0.395843										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
5	1504391.4	119	4	197.5	552	1	0.084481	0.205525	0	1	90	0	0	0	0	2.665884	27.837204	270	0	270	121.622366	356	160592	540	33.5	0	33.5	3.535534	36	2257	67																						-1										0.000171	0.000343	0	89.999995													3	0.000171	0.000343	0	89.999995					2008			225			0			0			0	0.102762	0.102762	1	1	2444.322754	219.818832	33.961674	23.643114	327	513	0.30383	1.100031	2688.831543	1.25424	15.648504	4.895415				0.190177										43	1.503448	0.854631	0.729874	0.348025	0.509216	-9.372093	53.597718	3.17655	0.646376	0.621498	0.964316	2.441849	27.787594	168.019056	30.363842	371.953488	21.767625	9.05465	68.767442										167.995402	21.221839				0.139831										0.395843										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
5	1504391.4	67	5	201.399994	487.440002	1	1.056009	0.874382	0.394573	0.548741	-32	3.756989	0.781447	0.74	1.031338	2.140552	26.416611	148.76	0	148.76	93.30652	365	762185	3719	11.44	0	11.44	14.91107	49	8608	286																						0.367571										0.00032	0.001532	0.00137	-93.873248	0.549125	0.270864	4.845263	2118	8.849474	485							12	0.000736	0.00169	0.001331	-35.317945	0.01152	0.013168	6.595455	97	45295	1.075	13.454545	5451			0			0			0	2.429631	1.152187	0.474223	1	2444.322754	219.818832	33.961674	23.643114	327	513	0.30383	1.100031	2688.831543	1.25424	15.648504	4.895415				0.190177										43	1.503448	0.854631	0.729874	0.348025	0.509216	-9.372093	53.597718	3.17655	0.646376	0.621498	0.964316	2.441849	27.787594	168.019056	30.363842	371.953488	21.767625	9.05465	68.767442										167.995402	21.221839				0.139831										0.395843										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
5	1504391.4	8	6	200.5	497.607147	1	1.18273	1.40995	0.561443	0.6018	-80	5.522446	1.541773	1.303571	1.432464	2.364912	26.260014	134.25	0	134.25	60.827397	269	604545	3759	9.285714	0	9.285714	12.234914	48	6456	260																						0.218972										0.000432	0.001412	0.000766	48.695134													8	0.000609	0.001466	0.001395	103.960115	-0.084481	-0.03329	29.629371	47	10345	-21.314686	-310	1106			0			0			0	1.090503	0.117182	0.107456	1	2444.322754	219.818832	33.961674	23.643114	327	513	0.30383	1.100031	2688.831543	1.25424	15.648504	4.895415				0.190177										43	1.503448	0.854631	0.729874	0.348025	0.509216	-9.372093	53.597718	3.17655	0.646376	0.621498	0.964316	2.441849	27.787594	168.019056	30.363842	371.953488	21.767625	9.05465	68.767442										167.995402	21.221839				0.139831										0.395843										0.000685	1	2798.637853	0.001183	25.546492	10.406934	0.407372	3101.8	62.093	192600.0674
